parachute_id,actual,predicted
1946,opens,opens
6686,opens,opens
2549,opens,opens
4843,opens,opens
6255,opens,opens
4894,opens,opens
3107,opens,opens
6717,opens,opens
3793,opens,opens
3467,opens,opens
1612,opens,opens
3681,opens,opens
6065,opens,opens
4052,opens,opens
2128,opens,opens
4548,opens,opens
3534,opens,opens
8828,opens,opens
1585,opens,opens
6893,opens,opens
1597,opens,opens
3697,opens,opens
6261,opens,opens
1060,opens,opens
4473,opens,opens
7806,opens,opens
1552,opens,opens
8730,opens,opens
3578,opens,opens
6547,opens,opens
7438,fails,opens
5936,opens,opens
6007,opens,opens
8284,opens,opens
2117,opens,opens
7720,opens,opens
2619,fails,fails
8667,opens,opens
8694,opens,opens
1305,opens,opens
2099,opens,opens
7470,opens,opens
8024,opens,opens
5677,opens,opens
1111,opens,opens
1571,opens,fails
1787,opens,opens
5192,opens,opens
2141,opens,opens
7625,opens,opens
1525,opens,fails
4277,opens,opens
5914,opens,opens
8264,opens,opens
3199,opens,opens
1998,opens,opens
1457,opens,opens
6200,opens,opens
8495,opens,opens
1662,opens,opens
2491,opens,opens
2738,opens,opens
5100,opens,opens
6337,opens,fails
2336,opens,opens
6397,opens,opens
8112,opens,opens
6195,opens,opens
1802,opens,opens
4042,opens,opens
4848,opens,opens
1610,opens,opens
4471,opens,opens
6362,opens,opens
7404,opens,opens
4957,opens,opens
7628,opens,opens
8732,opens,opens
2127,opens,opens
5306,opens,opens
8933,opens,opens
4162,opens,opens
5644,opens,opens
4247,opens,opens
7074,opens,opens
3505,opens,opens
6336,opens,opens
5484,opens,opens
5370,opens,opens
5944,opens,opens
5545,opens,opens
8626,fails,fails
4477,opens,fails
4016,opens,opens
8873,opens,opens
3266,opens,opens
8214,opens,opens
3359,opens,opens
7366,opens,opens
8086,opens,opens
5915,opens,opens
7631,opens,fails
6388,opens,opens
5430,opens,fails
3641,opens,opens
6522,opens,opens
2718,opens,opens
3156,opens,opens
2950,opens,opens
1511,opens,opens
8444,opens,opens
2536,opens,opens
7753,opens,opens
3321,opens,opens
4012,opens,opens
2921,opens,fails
1403,opens,opens
2255,opens,opens
1724,opens,opens
1469,opens,opens
8518,opens,opens
7642,opens,opens
6868,opens,opens
4226,opens,opens
4237,opens,fails
1055,opens,opens
7722,opens,opens
5647,opens,opens
1852,opens,opens
7732,opens,opens
3822,opens,opens
2946,opens,opens
5359,opens,opens
4341,opens,opens
6421,opens,fails
3601,opens,opens
7229,opens,opens
1690,opens,opens
3444,opens,opens
5515,opens,opens
1532,opens,opens
6767,opens,opens
2216,opens,opens
3281,opens,opens
6931,opens,opens
6334,opens,opens
4615,opens,opens
1147,opens,opens
8026,opens,opens
3222,opens,opens
2284,opens,opens
7458,opens,opens
4444,opens,opens
7083,opens,opens
3718,opens,opens
5157,opens,opens
1837,opens,opens
8891,opens,opens
8335,opens,opens
1791,opens,opens
6035,opens,opens
7202,opens,opens
1406,opens,opens
7285,opens,opens
8038,opens,opens
3674,opens,opens
3157,opens,opens
6365,opens,opens
7138,opens,opens
3401,opens,opens
2131,opens,opens
5669,opens,opens
4166,opens,opens
5979,opens,opens
6437,opens,opens
4797,opens,opens
1981,opens,opens
6543,opens,opens
6497,opens,opens
1431,opens,opens
3836,opens,opens
7705,opens,opens
8027,opens,opens
5851,opens,opens
8170,opens,opens
8569,opens,opens
3348,opens,opens
2608,opens,fails
8548,opens,opens
6949,opens,opens
8670,opens,opens
7408,opens,opens
4028,opens,opens
6636,opens,opens
7166,opens,opens
1493,opens,opens
6795,opens,opens
6223,opens,opens
7800,opens,opens
3647,opens,opens
5432,opens,opens
7090,opens,opens
5693,opens,opens
8155,opens,opens
8372,opens,opens
3225,opens,opens
7985,opens,opens
2650,opens,opens
3612,opens,opens
5777,opens,opens
7391,opens,opens
6452,opens,opens
4665,opens,opens
5882,opens,opens
1058,opens,opens
2711,opens,opens
6573,opens,opens
8959,opens,opens
7649,opens,opens
6482,opens,opens
3345,opens,opens
3316,opens,opens
7375,opens,opens
4799,opens,opens
4132,opens,opens
7265,opens,opens
1634,opens,opens
1646,opens,opens
1286,opens,opens
2983,opens,opens
3713,opens,opens
3117,opens,opens
5616,opens,opens
4178,opens,opens
3734,opens,opens
1202,opens,opens
3293,opens,opens
8020,opens,opens
7102,opens,opens
2828,opens,opens
2356,opens,opens
7541,opens,opens
6057,opens,opens
1053,opens,opens
3298,opens,opens
4616,opens,opens
1207,opens,opens
2365,opens,opens
5298,opens,opens
8558,opens,opens
5225,opens,opens
1134,opens,opens
7961,opens,opens
8353,opens,opens
4787,opens,opens
4883,opens,opens
6417,opens,opens
3203,opens,opens
7348,opens,opens
3808,opens,opens
5531,opens,opens
1759,opens,opens
7827,opens,opens
5196,opens,opens
5147,opens,opens
4660,opens,opens
1162,opens,opens
1623,opens,opens
6882,opens,opens
2395,opens,opens
5198,opens,opens
7565,opens,opens
3976,opens,opens
3965,opens,opens
5595,opens,opens
2180,opens,fails
1821,opens,opens
5181,opens,opens
8018,opens,opens
7630,opens,opens
6564,opens,opens
1168,opens,opens
8178,opens,opens
2715,opens,opens
3871,opens,opens
8989,opens,opens
3849,opens,opens
6706,opens,opens
4809,opens,opens
6694,opens,opens
6924,opens,fails
6897,opens,fails
7378,opens,opens
5993,opens,opens
3206,opens,opens
3108,opens,opens
6962,opens,opens
4470,opens,opens
2320,opens,opens
5073,opens,opens
4784,opens,opens
7199,opens,opens
3178,opens,opens
3201,opens,fails
7173,opens,opens
1077,opens,opens
1691,opens,opens
5784,opens,opens
3221,opens,opens
8136,opens,opens
6017,opens,opens
7356,opens,opens
2089,opens,opens
7816,opens,opens
5704,opens,opens
2359,opens,opens
4827,opens,fails
8964,opens,fails
6942,opens,opens
3244,opens,opens
7131,opens,opens
8420,opens,opens
5766,opens,opens
6750,opens,opens
5447,opens,opens
8298,opens,opens
3741,opens,opens
7841,opens,opens
6690,opens,opens
7480,opens,opens
8551,opens,opens
3437,fails,fails
4110,opens,opens
7962,opens,opens
2275,opens,opens
2697,opens,opens
5040,opens,opens
2488,opens,opens
1049,opens,opens
8655,opens,opens
4780,opens,opens
5988,opens,opens
5423,opens,opens
2158,opens,opens
8114,opens,opens
2296,opens,opens
8488,opens,opens
6130,opens,opens
5870,opens,opens
2461,opens,opens
3326,opens,opens
1730,opens,opens
6122,opens,opens
1840,opens,opens
4745,opens,opens
3666,opens,opens
6281,opens,opens
1474,opens,opens
6355,opens,opens
6046,opens,opens
6079,opens,opens
8740,opens,opens
2814,opens,opens
7447,opens,opens
2888,opens,opens
3644,opens,opens
8411,opens,opens
1082,opens,fails
5376,opens,opens
6998,opens,opens
6400,opens,opens
6813,opens,fails
8457,opens,opens
5282,opens,opens
6460,opens,opens
7591,opens,opens
7820,opens,opens
1312,opens,opens
6624,opens,opens
4504,opens,opens
3375,opens,opens
4121,opens,opens
1009,opens,opens
8890,opens,opens
1296,opens,opens
4902,opens,opens
1365,opens,opens
1593,opens,opens
8373,opens,opens
2849,opens,opens
5567,opens,opens
2326,opens,fails
1572,opens,opens
5627,opens,opens
8575,opens,opens
4942,opens,opens
2661,opens,opens
2604,opens,fails
3550,opens,opens
3227,opens,opens
1204,opens,opens
3813,opens,opens
8119,opens,opens
2169,opens,opens
8607,opens,opens
8507,opens,opens
7542,opens,opens
8287,opens,opens
8468,opens,opens
6935,opens,opens
4642,opens,opens
7726,opens,opens
3942,opens,opens
6067,opens,opens
4987,opens,opens
6612,opens,opens
6682,opens,opens
1763,opens,opens
1160,opens,opens
8859,opens,opens
6955,opens,opens
6928,opens,opens
5860,opens,opens
6221,opens,opens
4876,opens,opens
4673,opens,opens
3692,opens,opens
7578,opens,opens
4972,opens,opens
1923,opens,opens
3515,opens,opens
5057,opens,opens
1957,opens,opens
7098,opens,fails
2501,opens,opens
4689,opens,opens
6504,opens,opens
8332,opens,opens
6091,opens,opens
5319,opens,opens
2956,opens,opens
7857,opens,opens
3084,opens,opens
8737,opens,opens
7510,opens,opens
4354,opens,opens
3875,opens,opens
5033,opens,opens
2939,opens,opens
7189,opens,opens
6172,opens,opens
2598,opens,opens
1034,opens,opens
3917,opens,opens
5188,opens,opens
8572,opens,opens
4708,opens,opens
5086,opens,opens
4654,opens,fails
7701,opens,opens
7269,opens,opens
8938,opens,opens
4912,opens,opens
8034,opens,opens
4256,opens,opens
5751,opens,opens
6477,opens,opens
8399,opens,opens
6730,opens,opens
8030,opens,opens
3749,opens,opens
3357,opens,opens
6301,opens,opens
1092,opens,opens
8248,opens,opens
6783,opens,opens
2107,opens,opens
4294,opens,opens
2768,opens,opens
6384,opens,opens
3824,opens,opens
6139,opens,opens
3815,opens,opens
5682,opens,opens
4820,opens,opens
1074,opens,opens
5171,opens,opens
6125,opens,opens
2248,opens,opens
2618,opens,opens
8542,opens,opens
2637,opens,opens
5799,opens,opens
5756,opens,opens
3662,opens,opens
4107,opens,opens
4218,opens,opens
8278,opens,opens
2146,opens,fails
8848,opens,opens
1580,opens,opens
1598,opens,opens
4062,opens,opens
8436,opens,opens
5754,opens,opens
1514,opens,opens
4770,opens,opens
7339,opens,opens
2996,opens,opens
6389,opens,opens
7796,opens,opens
1215,fails,fails
6625,opens,opens
5591,opens,opens
4185,opens,opens
3925,fails,fails
2559,opens,opens
5804,opens,opens
3678,opens,opens
1958,opens,opens
3945,fails,fails
3018,opens,opens
1594,opens,opens
8825,opens,opens
6150,opens,opens
3330,opens,opens
5543,opens,opens
3790,opens,opens
5681,opens,opens
8652,opens,opens
7249,opens,opens
7797,opens,opens
6911,opens,opens
6786,opens,opens
7104,opens,opens
7932,opens,opens
7842,opens,opens
3020,opens,opens
5350,opens,opens
6298,opens,opens
1116,opens,opens
7268,opens,opens
1129,opens,opens
5560,opens,opens
5873,opens,opens
5713,opens,opens
5852,opens,opens
1920,opens,opens
3313,opens,opens
5089,opens,opens
3883,opens,opens
6638,opens,opens
1886,opens,opens
4049,opens,opens
3021,opens,opens
4674,opens,opens
3112,opens,opens
3490,opens,opens
7624,opens,opens
1592,opens,opens
3146,opens,opens
8568,opens,opens
6465,opens,opens
5971,opens,opens
4575,opens,opens
6290,opens,opens
7377,opens,opens
3620,opens,opens
6888,opens,opens
2930,opens,opens
5419,opens,opens
3939,opens,opens
5937,opens,opens
7259,opens,opens
7847,opens,opens
1577,opens,opens
4737,opens,opens
4802,opens,opens
6970,opens,opens
4246,opens,opens
6124,opens,opens
2053,opens,opens
1512,opens,opens
5757,opens,opens
2984,opens,opens
1629,opens,opens
5850,opens,opens
7530,opens,opens
7386,opens,opens
2250,opens,opens
1409,opens,opens
4064,opens,opens
8017,opens,opens
4868,opens,opens
3704,opens,opens
5235,opens,opens
1433,opens,opens
4259,opens,opens
6739,opens,opens
3876,opens,opens
1934,opens,opens
7960,opens,opens
7153,opens,opens
5309,opens,opens
7545,opens,opens
8410,opens,opens
8922,opens,opens
3250,opens,opens
3593,opens,opens
1399,opens,opens
2962,opens,opens
6277,opens,opens
8504,opens,opens
1519,opens,opens
7898,opens,opens
4852,opens,opens
6891,opens,opens
6396,opens,opens
8395,opens,opens
7532,opens,opens
4278,opens,opens
3812,opens,opens
4044,opens,opens
6162,opens,opens
8688,opens,opens
1921,opens,opens
6742,opens,opens
8943,opens,opens
5555,opens,opens
7150,opens,opens
3898,opens,opens
1313,opens,opens
3610,opens,opens
1094,opens,opens
2563,opens,opens
3126,opens,opens
1667,opens,opens
6110,opens,opens
2153,opens,opens
8492,opens,opens
8871,opens,opens
2555,opens,opens
1825,opens,opens
4587,opens,fails
5600,opens,opens
7551,opens,opens
7505,opens,opens
4045,opens,opens
5995,opens,fails
7610,opens,opens
5449,opens,opens
7762,opens,opens
8951,opens,opens
7492,opens,opens
1605,opens,opens
1515,opens,opens
1576,opens,opens
5220,opens,opens
3930,opens,opens
6910,opens,opens
1927,opens,opens
8207,opens,opens
1695,opens,opens
4861,opens,opens
2871,opens,opens
2055,opens,opens
6081,opens,opens
4621,opens,opens
5845,opens,opens
1086,opens,opens
3574,opens,opens
2720,opens,opens
7388,opens,opens
5717,opens,opens
5234,opens,opens
8854,opens,opens
5996,opens,opens
1786,opens,opens
8599,opens,opens
1478,opens,opens
5517,opens,opens
8051,opens,opens
7589,opens,opens
6244,opens,opens
3769,opens,opens
8271,opens,opens
3193,opens,opens
4344,opens,opens
1069,opens,opens
5970,opens,opens
1279,opens,opens
5289,opens,opens
8893,opens,opens
6950,opens,opens
2198,opens,opens
7627,opens,opens
6308,opens,opens
1717,opens,opens
1335,opens,opens
8749,opens,opens
6027,opens,opens
7600,opens,opens
1699,opens,opens
3981,opens,opens
2303,opens,opens
8944,opens,opens
3462,opens,fails
6849,opens,opens
3389,opens,opens
2396,opens,opens
6698,opens,opens
8793,opens,opens
1180,opens,opens
8843,opens,opens
6779,opens,opens
1321,opens,opens
4712,opens,opens
1750,opens,opens
7033,opens,opens
6394,opens,opens
4714,opens,opens
2458,opens,opens
7888,opens,opens
6369,opens,opens
8919,opens,opens
4488,opens,opens
6538,opens,opens
4309,opens,opens
8972,opens,opens
6432,opens,opens
6347,opens,opens
2688,opens,opens
3271,opens,opens
1332,opens,opens
6316,opens,opens
1551,opens,opens
4847,opens,opens
7754,opens,opens
5120,opens,opens
8887,opens,opens
2936,opens,opens
2500,opens,opens
6578,opens,opens
4993,opens,opens
3259,opens,opens
8228,opens,opens
2658,opens,fails
6791,opens,opens
1885,opens,opens
8901,opens,opens
6406,opens,opens
8321,opens,opens
4374,opens,opens
2514,opens,opens
7149,opens,opens
7920,opens,opens
6156,opens,opens
2671,opens,opens
3022,fails,fails
8153,opens,opens
3672,opens,opens
7779,opens,opens
2378,opens,opens
4053,opens,opens
8478,opens,opens
8876,opens,opens
7840,opens,opens
6284,opens,opens
6427,opens,opens
2582,opens,opens
8355,opens,opens
1720,opens,opens
8304,opens,opens
3077,opens,opens
6662,opens,opens
1346,opens,opens
1087,opens,opens
6478,opens,opens
2880,opens,opens
6349,opens,fails
3600,opens,opens
8725,opens,opens
2159,opens,opens
2111,opens,opens
5840,opens,opens
1155,opens,opens
2083,opens,opens
2736,opens,opens
4041,opens,opens
2371,opens,opens
3952,opens,opens
1718,opens,opens
5708,opens,opens
6551,opens,opens
4014,opens,opens
7073,opens,opens
5497,opens,opens
5862,opens,opens
5050,opens,opens
2596,opens,opens
1128,opens,opens
6865,opens,opens
8232,opens,opens
3999,opens,opens
7157,opens,opens
5466,opens,opens
7787,opens,opens
5565,opens,opens
2820,opens,opens
1656,opens,opens
6941,opens,opens
4091,opens,opens
3729,opens,opens
7466,opens,opens
7676,opens,opens
6425,opens,opens
2755,opens,opens
8451,opens,opens
5096,opens,opens
3127,opens,opens
4122,opens,opens
8515,opens,opens
1143,opens,opens
5427,opens,opens
4500,opens,opens
6618,opens,opens
1848,opens,opens
3449,opens,opens
5111,opens,opens
2341,opens,opens
5163,opens,opens
2819,opens,opens
7943,opens,opens
8523,opens,opens
2246,opens,opens
7871,opens,opens
8087,fails,fails
3795,opens,opens
7922,opens,opens
7013,opens,opens
5584,opens,opens
2750,opens,opens
4275,opens,opens
8783,opens,opens
5892,opens,opens
3797,opens,opens
2401,opens,opens
1581,opens,opens
1924,opens,opens
1351,opens,opens
6297,opens,opens
8466,opens,opens
4395,opens,opens
6320,opens,opens
3039,opens,opens
5858,opens,opens
5768,opens,opens
2459,opens,opens
8795,opens,opens
6527,opens,opens
2719,opens,opens
3332,opens,opens
6374,opens,opens
3295,opens,opens
2120,opens,opens
5259,opens,opens
6024,fails,fails
7894,opens,opens
8659,opens,opens
1614,opens,opens
7015,opens,opens
4963,opens,opens
1435,opens,opens
8055,opens,opens
1226,opens,opens
8285,opens,opens
8595,opens,opens
3763,opens,opens
5666,opens,opens
6523,opens,opens
5594,opens,opens
1613,opens,opens
6295,opens,opens
6861,opens,fails
5174,opens,opens
7963,opens,opens
7803,opens,opens
1339,opens,opens
4725,opens,opens
7240,opens,opens
5951,opens,opens
5435,opens,opens
3838,opens,opens
6806,opens,opens
8588,opens,opens
2039,opens,opens
4394,opens,opens
5906,opens,opens
7331,opens,opens
5214,opens,opens
3566,opens,opens
7113,opens,opens
5066,opens,opens
6078,opens,opens
5119,opens,opens
2239,opens,opens
4068,opens,opens
3788,opens,opens
4873,opens,fails
8517,opens,opens
2785,opens,opens
8254,opens,opens
7992,opens,opens
4925,opens,opens
4271,opens,opens
4429,opens,opens
4769,opens,opens
3961,opens,opens
8316,opens,opens
6761,opens,opens
7316,opens,opens
4174,opens,opens
2770,opens,opens
2513,opens,opens
2139,opens,opens
1675,opens,opens
7983,opens,opens
5787,opens,fails
7034,opens,opens
5863,opens,opens
6393,opens,opens
1377,opens,opens
7812,opens,opens
2484,opens,opens
8689,opens,opens
8082,opens,opens
4361,opens,opens
7084,opens,opens
2344,opens,opens
3419,opens,opens
8651,opens,opens
5201,opens,opens
8861,opens,opens
1419,opens,opens
3592,opens,opens
7573,opens,opens
3717,opens,opens
8039,opens,opens
7717,opens,opens
4113,opens,opens
4017,opens,opens
1948,opens,opens
2072,opens,opens
1025,opens,opens
3098,opens,opens
1274,opens,opens
2142,opens,opens
3145,opens,opens
2094,opens,opens
6468,opens,opens
2288,opens,opens
5367,opens,opens
8292,opens,opens
1017,opens,opens
4214,opens,opens
6220,opens,opens
1475,opens,opens
2038,opens,opens
2163,opens,opens
6505,opens,opens
6643,opens,opens
1227,opens,opens
8412,opens,opens
8474,opens,opens
4035,opens,opens
3482,opens,fails
3073,opens,opens
5540,opens,opens
6619,opens,fails
5261,opens,opens
5887,opens,opens
4594,opens,opens
6574,opens,opens
2271,opens,opens
4929,opens,opens
2218,opens,opens
4713,opens,opens
7439,opens,opens
6890,opens,opens
6773,opens,opens
5564,opens,opens
3388,opens,opens
3500,opens,opens
4680,opens,opens
5199,opens,opens
4268,opens,opens
2822,opens,opens
5903,opens,opens
2433,opens,opens
3536,opens,opens
4096,opens,opens
6445,opens,opens
7303,opens,opens
1811,opens,opens
7246,opens,opens
7597,opens,opens
7904,opens,opens
6372,opens,opens
6908,opens,fails
8417,opens,opens
8407,opens,opens
5031,opens,opens
1748,opens,opens
5329,opens,opens
5796,opens,opens
7925,opens,opens
4905,opens,opens
8832,opens,opens
5486,opens,opens
8044,opens,fails
4782,opens,opens
3006,opens,opens
5973,opens,opens
4105,opens,opens
6060,opens,opens
7044,opens,opens
8197,opens,opens
2801,opens,opens
2231,opens,opens
7340,opens,opens
5009,opens,opens
1175,opens,opens
4486,opens,opens
6669,opens,opens
5121,opens,opens
8923,opens,opens
3498,opens,opens
5943,opens,opens
7646,opens,opens
1453,opens,opens
3910,opens,opens
6319,opens,opens
6371,opens,opens
7004,opens,opens
6121,opens,opens
2260,opens,opens
5815,opens,opens
7758,opens,opens
8853,opens,opens
1088,opens,opens
8850,opens,opens
1808,opens,opens
2914,opens,opens
7776,opens,opens
8290,opens,opens
5551,opens,opens
4773,opens,opens
4057,opens,opens
3540,opens,opens
3823,opens,opens
8849,opens,opens
3065,opens,opens
6038,opens,opens
5760,opens,opens
6127,opens,fails
1367,opens,opens
4340,opens,opens
3136,opens,opens
1303,opens,opens
6282,opens,opens
3719,opens,opens
8209,opens,opens
1199,fails,fails
5077,opens,opens
8376,opens,opens
7255,opens,opens
1797,opens,opens
8481,opens,opens
5081,opens,opens
4685,opens,opens
2865,opens,opens
6535,opens,opens
5504,opens,opens
6609,opens,opens
3923,opens,opens
5848,opens,fails
3150,opens,opens
5230,opens,fails
7091,opens,opens
5865,opens,opens
4884,opens,opens
2399,opens,opens
7422,opens,opens
8695,opens,opens
5403,opens,opens
3860,opens,opens
4798,opens,opens
3699,opens,opens
4335,opens,opens
6576,opens,opens
1041,opens,opens
8433,opens,opens
8081,opens,opens
7040,opens,opens
7047,opens,opens
2346,opens,opens
3948,opens,opens
7020,opens,opens
3138,opens,opens
8723,opens,opens
2561,opens,opens
6687,opens,opens
4410,opens,opens
1989,opens,opens
1609,opens,opens
2641,opens,opens
8306,opens,opens
4867,opens,opens
7912,opens,opens
2026,opens,opens
5792,opens,opens
3172,opens,opens
2428,opens,opens
5675,opens,fails
2929,opens,fails
8107,opens,opens
4772,opens,opens
6066,opens,opens
1819,opens,opens
8237,opens,fails
1827,opens,opens
3272,opens,opens
6925,opens,opens
2704,opens,opens
1660,opens,opens
4115,opens,opens
4161,opens,opens
2460,opens,opens
3144,opens,opens
3035,opens,opens
8348,opens,opens
6709,opens,opens
2694,opens,opens
2496,opens,opens
5202,opens,opens
1916,opens,opens
4821,opens,opens
4415,opens,opens
4475,opens,opens
3958,opens,opens
3049,opens,opens
3041,opens,opens
4926,opens,opens
7250,opens,opens
7860,opens,opens
8858,opens,fails
4342,opens,opens
8821,opens,opens
1704,opens,opens
6171,opens,opens
2662,opens,opens
5190,opens,opens
2676,opens,opens
2481,opens,opens
8687,opens,opens
7913,opens,opens
7443,opens,fails
3251,opens,opens
7483,opens,opens
2842,opens,opens
6335,opens,opens
1658,opens,opens
2208,opens,opens
7326,opens,opens
5002,opens,opens
6994,opens,opens
1123,opens,opens
4400,opens,opens
7632,opens,opens
8918,opens,opens
2022,opens,opens
1817,opens,opens
3671,opens,opens
4453,opens,opens
1223,opens,opens
8649,opens,opens
4878,opens,opens
2455,opens,opens
6738,opens,opens
5104,opens,fails
8860,opens,opens
5348,opens,opens
2161,opens,opens
1072,opens,opens
5389,opens,opens
3679,opens,opens
5632,opens,opens
7308,opens,opens
5642,opens,opens
3219,opens,opens
7341,opens,opens
6104,opens,opens
3690,opens,opens
8225,opens,opens
5361,opens,opens
5028,opens,opens
8796,opens,opens
7755,opens,opens
6764,opens,opens
4866,opens,opens
8094,opens,opens
6819,opens,opens
2232,opens,opens
4130,opens,opens
5131,opens,opens
3650,opens,opens
4460,opens,opens
2670,opens,opens
5452,opens,opens
4945,opens,opens
6592,opens,opens
5345,opens,opens
3773,opens,opens
4611,opens,opens
7188,opens,opens
3632,opens,opens
6585,opens,opens
2109,opens,opens
2150,opens,opens
4461,opens,opens
6302,opens,opens
6233,opens,opens
5611,opens,opens
8085,opens,opens
3633,opens,opens
8532,opens,opens
8746,opens,opens
4907,opens,opens
2531,opens,opens
1969,opens,opens
1173,opens,opens
5793,opens,opens
2040,opens,opens
8365,opens,opens
8234,opens,opens
3282,opens,opens
2440,opens,opens
2273,opens,opens
8686,opens,opens
7623,opens,opens
2995,opens,opens
5900,opens,opens
8757,opens,opens
8875,opens,opens
7833,opens,opens
8785,opens,opens
3816,opens,opens
3702,opens,opens
7478,opens,opens
4442,opens,opens
5998,opens,opens
2560,opens,opens
3096,opens,opens
6496,opens,opens
1418,opens,opens
6225,opens,opens
8685,opens,opens
4399,opens,opens
3817,opens,opens
1988,opens,opens
8105,opens,opens
8538,opens,opens
5599,opens,opens
4519,opens,opens
7176,opens,opens
1767,opens,fails
5975,opens,opens
4070,opens,opens
7737,opens,opens
6423,opens,opens
6816,opens,opens
1139,opens,opens
4350,opens,opens
6741,opens,opens
2125,opens,opens
3183,opens,opens
2992,opens,opens
6157,opens,opens
1770,opens,opens
1666,opens,opens
1608,opens,opens
6300,opens,opens
2443,opens,opens
2787,opens,opens
8286,opens,opens
1246,opens,opens
4188,opens,opens
8800,opens,opens
7220,opens,fails
6871,opens,opens
1964,opens,opens
3059,opens,opens
4932,opens,opens
1245,opens,opens
2516,opens,opens
8578,opens,opens
2836,opens,opens
6174,opens,opens
6820,opens,opens
3935,opens,opens
8378,opens,opens
5442,opens,opens
5932,opens,opens
1603,opens,opens
6214,opens,opens
2172,opens,opens
3301,opens,opens
6108,opens,opens
8364,opens,opens
7063,opens,opens
5043,opens,opens
5947,opens,opens
4279,opens,opens
8037,opens,opens
1051,opens,opens
6025,opens,opens
3328,opens,opens
8552,opens,opens
6481,opens,opens
4879,opens,opens
3623,opens,opens
2625,opens,opens
8414,opens,opens
2184,opens,opens
1549,opens,opens
4977,opens,opens
7174,opens,opens
1221,opens,opens
4525,opens,opens
8461,opens,opens
6894,opens,opens
2225,opens,opens
4249,opens,opens
1877,opens,opens
6131,opens,opens
7029,opens,opens
7596,opens,opens
7987,opens,opens
1932,opens,opens
2101,opens,opens
4325,opens,opens
6606,opens,opens
2846,opens,opens
6486,opens,opens
2737,opens,opens
2321,opens,fails
8206,opens,opens
3484,opens,opens
7309,opens,opens
6454,opens,opens
5231,opens,opens
2362,opens,opens
5849,opens,opens
6311,opens,opens
8075,opens,opens
2589,opens,opens
1314,opens,opens
1782,opens,opens
2372,opens,opens
4072,fails,fails
8908,opens,opens
5123,opens,opens
6217,opens,opens
2916,opens,opens
6138,opens,opens
6845,opens,opens
3396,opens,opens
6980,opens,opens
5884,opens,opens
2188,opens,opens
6321,opens,opens
8152,opens,opens
3646,opens,opens
2358,opens,fails
6815,opens,opens
1350,opens,opens
1742,opens,opens
3483,opens,opens
2442,opens,opens
2944,opens,opens
8748,opens,opens
4662,opens,opens
7345,opens,opens
6251,opens,opens
4904,opens,opens
6770,opens,opens
6525,opens,opens
3264,opens,opens
1743,opens,opens
8374,opens,opens
8233,opens,opens
2900,opens,opens
1683,opens,opens
1563,opens,opens
1421,opens,opens
8108,opens,opens
2473,opens,opens
2706,opens,fails
7395,opens,opens
4111,opens,opens
1573,opens,opens
8529,opens,opens
7537,opens,opens
6637,opens,opens
3045,opens,opens
7748,opens,opens
6876,opens,opens
2247,opens,opens
7111,opens,opens
5407,opens,opens
1849,opens,fails
6043,opens,opens
7218,opens,opens
3919,opens,opens
3066,opens,opens
8522,opens,opens
3712,opens,opens
3044,opens,opens
8643,opens,opens
4762,opens,opens
6956,opens,opens
1918,opens,opens
8001,opens,opens
8193,opens,opens
8910,opens,opens
7574,opens,opens
6777,opens,opens
6259,opens,opens
1261,opens,opens
1301,opens,opens
2826,opens,opens
7650,opens,opens
1126,opens,opens
1192,opens,opens
3878,opens,opens
2272,opens,opens
7495,opens,opens
5170,opens,opens
7178,opens,opens
4106,opens,opens
2621,opens,opens
3800,opens,opens
2854,opens,opens
5978,opens,opens
4138,opens,opens
3676,opens,opens
4771,opens,opens
4832,opens,fails
